,>35,EdLevel,Employment,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,ComputerSkills,Employed,Gender_Man,Gender_NonBinary,Gender_Woman
70987,1,2,1,1,8,6,Brazil,18696.0,13,1,1,0,0
70988,1,3,1,1,6,0,Germany,59720.0,12,0,1,0,0
70989,1,2,1,1,7,0,United States of America,200000.0,17,1,1,0,0
70990,1,2,1,1,13,10,New Zealand,59187.0,10,1,1,0,0
70991,0,3,1,0,20,7,Norway,77779.0,2,0,1,0,0
70992,0,4,1,1,10,5,Denmark,49896.0,8,0,1,0,0
70993,0,2,1,1,20,16,Australia,99080.0,12,1,1,0,0
70994,1,3,1,1,8,4,France,36792.0,13,1,1,0,0
70995,0,3,1,1,3,0,United States of America,90950.0,12,1,1,0,0
70996,1,2,1,1,19,10,Poland,69372.0,8,0,1,0,0
70997,0,2,1,1,22,18,Germany,88514.0,8,1,1,0,0
70998,0,4,0,1,50,42,Canada,66372.0,2,0,1,0,0
70999,0,3,1,1,18,12,United States of America,200000.0,15,1,1,0,0
71000,0,0,1,1,11,9,Italy,136504.0,19,1,1,0,0
71001,0,3,1,0,27,22,France,95979.0,15,1,1,0,0
71002,0,3,1,1,27,24,United States of America,220000.0,16,1,1,0,0
71003,0,3,1,1,30,22,United States of America,135000.0,7,1,0,0,1
71004,1,3,1,1,15,12,United States of America,140000.0,11,0,1,0,0
71005,1,2,1,1,8,6,United States of America,115000.0,14,1,1,0,0
71006,0,3,1,1,18,16,Canada,104633.0,10,0,1,0,0
71007,0,2,1,1,24,24,New Zealand,41817.0,9,1,1,0,0
71008,1,3,1,1,6,2,United States of America,75171.0,12,1,1,0,0
71009,0,1,1,1,45,30,United States of America,93720.0,12,0,1,0,0
71010,0,3,0,1,10,8,United States of America,170000.0,12,1,1,0,0
71011,1,3,1,1,8,4,United States of America,120000.0,6,0,1,0,0
71012,1,2,0,1,3,0,Rwanda,4800.0,11,1,1,0,0
71013,0,4,1,0,30,20,Germany,63986.0,6,0,1,0,0
71014,0,2,1,1,37,26,United States of America,110000.0,14,1,1,0,0
71015,1,2,1,1,11,4,United Kingdom of Great Britain and Northern Ireland,107924.0,7,0,1,0,0
71016,0,2,1,1,42,28,United States of America,132000.0,15,1,1,0,0
71017,0,3,1,1,40,28,United States of America,175000.0,18,1,1,0,0
71018,0,2,1,1,12,10,Denmark,127619.0,8,0,1,0,0
71019,1,2,1,1,7,3,India,12897.0,21,1,0,0,1
71020,1,3,1,1,12,7,New Zealand,67550.0,26,1,1,0,0
71021,0,3,1,1,35,20,United States of America,118200.0,6,0,1,0,0
71022,0,3,1,1,43,7,United States of America,147000.0,8,0,1,0,0
71023,1,2,1,1,13,5,United States of America,95000.0,10,1,1,0,0
71024,1,3,0,0,20,6,Germany,47990.0,8,0,1,0,0
71025,0,3,1,1,22,20,Mexico,60216.0,14,1,1,0,0
71026,0,2,1,1,9,8,Australia,56617.0,8,0,1,0,0
71027,1,2,0,1,12,5,India,19350.0,11,1,1,0,0
71028,1,0,1,1,4,2,Russian Federation,23280.0,7,0,1,0,0
71029,0,3,1,1,42,29,United States of America,154700.0,22,1,1,0,0
71030,0,3,1,1,24,22,Germany,95979.0,14,1,1,0,0
71031,0,2,1,1,25,23,United States of America,165000.0,34,1,0,1,0
71032,1,2,1,1,8,5,United States of America,135000.0,22,0,1,0,0
71033,0,2,1,1,26,11,Japan,112920.0,17,1,1,0,0
71034,1,2,1,1,2,0,United Kingdom of Great Britain and Northern Ireland,70358.0,14,1,1,0,0
71035,0,3,0,1,23,12,Germany,58654.0,17,1,1,0,0
71036,1,2,1,1,3,1,United States of America,101000.0,5,0,1,0,0
71037,0,1,1,1,30,20,Canada,101509.0,5,0,1,0,0
71038,0,2,0,0,35,32,Australia,169851.0,15,1,1,0,0
71039,1,2,1,1,5,1,Philippines,5280.0,6,0,1,0,0
71040,0,2,1,1,14,10,United States of America,160000.0,8,0,1,0,0
71041,0,2,1,1,5,5,United States of America,75000.0,10,0,1,0,0
71042,0,2,0,1,48,36,United States of America,150000.0,21,1,1,0,0
71043,1,1,1,1,2,1,United States of America,95000.0,15,0,1,0,0
71044,1,3,1,1,18,10,Norway,124447.0,25,1,1,0,0
71045,0,4,1,1,14,6,Australia,77848.0,17,1,0,0,1
71046,0,3,1,1,10,5,United States of America,170000.0,10,1,0,0,1
71047,0,2,0,1,10,10,Turkey,75000.0,5,0,1,0,0
71048,0,2,1,1,16,13,Brazil,49860.0,12,1,1,0,0
71049,0,2,1,1,7,6,United States of America,110000.0,13,1,1,0,0
71050,1,2,0,1,12,8,Germany,99816.0,7,0,1,0,0
71051,0,1,1,1,15,10,Germany,90647.0,18,1,1,0,0
71052,0,2,1,1,7,6,United States of America,136000.0,8,0,1,0,0
71053,0,4,1,1,42,23,United States of America,158000.0,7,0,1,0,0
71054,0,3,1,1,20,17,Brazil,120000.0,7,0,1,0,0
71055,0,3,1,1,27,27,New Zealand,86850.0,7,0,1,0,0
71056,1,1,1,1,5,3,United States of America,77000.0,15,1,1,0,0
71057,0,2,1,1,15,20,Turkey,18792.0,25,1,1,0,0
71058,1,2,1,1,11,9,Japan,117629.0,13,1,1,0,0
71059,0,2,1,1,1,0,United States of America,64000.0,9,0,1,0,0
71060,0,2,1,1,20,17,New Zealand,130597.0,19,1,1,0,0
71061,0,2,1,0,20,10,Canada,89797.0,8,0,1,0,0
71062,1,1,1,1,7,1,United States of America,125000.0,19,1,1,0,0
71063,1,2,1,1,6,3,India,154764.0,13,1,1,0,0
71064,1,2,1,1,14,10,United States of America,200000.0,20,1,1,0,0
71065,0,1,1,1,43,36,United Kingdom of Great Britain and Northern Ireland,80912.0,19,1,1,0,0
71066,1,2,1,1,10,6,Canada,167881.0,16,1,1,0,0
71067,1,2,1,1,10,5,United States of America,101000.0,20,1,1,0,0
71068,0,3,1,1,10,8,Canada,140551.0,21,1,1,0,0
71069,0,2,1,1,25,15,United States of America,160000.0,10,0,1,0,0
71070,1,2,1,1,10,6,United States of America,130000.0,14,0,1,0,0
71071,1,2,0,1,5,3,Bolivia,41892.0,19,1,1,0,0
71072,0,2,1,1,16,14,Netherlands,63984.0,9,0,1,0,0
71073,0,2,1,1,43,34,Canada,101509.0,9,1,1,0,0
71074,0,2,1,1,17,12,United States of America,130000.0,6,0,1,0,0
71075,0,3,1,1,20,10,United States of America,124000.0,15,1,1,0,0
71076,1,2,1,1,13,10,Canada,124935.0,6,0,1,0,0
71077,1,2,1,1,13,9,United States of America,101000.0,5,0,1,0,0
71078,0,2,1,1,35,30,Japan,50972.0,27,1,1,0,0
71079,0,1,1,1,27,18,Canada,89797.0,7,0,1,0,0
71080,0,3,1,1,15,10,Australia,99080.0,4,1,1,0,0
71081,0,2,1,1,27,20,New Zealand,96500.0,16,1,1,0,0
71082,1,2,1,1,7,4,Sri Lanka,12504.0,7,0,1,0,0
71083,1,1,1,1,5,3,Estonia,38388.0,9,1,1,0,0
71084,0,1,0,1,30,25,Argentina,12.0,6,0,1,0,0
71085,0,1,1,1,4,3,United States of America,135000.0,5,0,0,0,1
71086,0,3,1,1,40,15,Canada,105414.0,7,0,1,0,0
71087,0,3,1,1,3,2,United States of America,102000.0,9,1,1,0,0
71088,1,2,1,1,5,2,Indonesia,3684.0,22,1,1,0,0
71089,0,0,1,1,22,21,New Zealand,40140.0,9,1,1,0,0
71090,0,3,0,0,10,2,Brazil,19944.0,8,0,1,0,0
71091,1,2,0,0,4,2,United States of America,36000.0,30,1,1,0,0
71092,1,2,1,1,8,3,Bangladesh,6144.0,13,0,1,0,0
71093,1,2,1,1,4,0,Thailand,264.0,20,1,0,1,0
71094,1,3,1,1,10,2,China,42045.0,5,0,1,0,0
71095,1,2,1,1,7,5,Brazil,22932.0,9,0,1,0,0
71096,0,2,1,1,12,10,Egypt,35880.0,22,1,1,0,0
71097,0,3,1,1,8,6,United States of America,93000.0,20,1,1,0,0
71098,1,2,1,1,12,4,United Kingdom of Great Britain and Northern Ireland,113075.0,11,0,1,0,0
71099,1,2,1,1,7,0,Canada,46850.0,10,1,0,0,1
71100,1,2,1,1,10,5,United States of America,175000.0,15,1,1,0,0
71101,0,2,1,1,19,16,Canada,107756.0,17,1,1,0,0
71102,1,2,1,1,6,5,Russian Federation,41556.0,12,1,1,0,0
71103,0,4,1,0,18,16,India,13932.0,2,0,0,0,1
71104,1,3,1,1,4,1,United States of America,135000.0,13,1,1,0,0
71105,1,2,1,1,15,7,Canada,97605.0,10,0,1,0,0
71106,1,2,1,1,10,8,Brazil,29706.0,16,1,0,0,1
71107,1,2,0,1,14,11,Malaysia,13668.0,7,1,1,0,0
71108,1,3,1,1,12,10,Canada,152264.0,23,1,1,0,0
71109,1,2,1,1,10,8,India,16766.0,16,1,1,0,0
71110,1,3,1,1,18,13,United States of America,163782.0,7,0,1,0,0
71111,0,1,1,0,24,16,Portugal,26661.0,19,0,1,0,0
71112,1,2,1,1,2,1,United States of America,50000.0,2,0,1,0,0
71113,1,2,1,1,8,3,Romania,38820.0,2,0,1,0,0
71114,1,2,1,1,6,1,Bulgaria,22248.0,13,1,1,0,0
71115,1,1,1,1,15,11,Japan,54893.0,10,1,1,0,0
71116,1,2,1,1,10,5,Germany,110403.0,14,0,1,0,0
71117,0,3,0,1,30,30,Australia,70771.0,9,0,1,0,0
71118,0,2,1,1,25,20,Australia,212313.0,28,1,1,0,0
71119,0,1,1,1,15,7,Peru,10721.0,4,0,1,0,0
71120,0,3,1,1,26,19,Australia,70771.0,5,0,1,0,0
71121,0,3,1,1,24,21,United States of America,138000.0,15,1,1,0,0
71122,1,2,1,1,5,3,Viet Nam,17261.0,2,0,1,0,0
71123,1,2,1,1,7,2,United States of America,90000.0,23,1,1,0,0
71124,1,2,1,1,12,5,Australia,80850.0,15,1,1,0,0
71125,0,2,1,1,15,15,United States of America,200000.0,15,1,1,0,0
71126,1,1,1,1,4,3,Germany,38388.0,9,0,1,0,0
71127,0,2,1,1,12,10,United States of America,140000.0,11,1,1,0,0
71128,0,3,1,1,33,27,Hong Kong (S.A.R.),45883.0,2,0,1,0,0
71129,1,2,1,1,12,8,Nepal,62500.0,36,1,1,0,0
71130,0,3,1,1,36,28,South Africa,75863.0,24,1,1,0,0
71131,1,3,1,1,17,11,India,83832.0,18,1,1,0,0
71132,1,2,1,1,12,10,India,18056.0,12,1,1,0,0
71133,0,2,1,1,22,13,Australia,127388.0,8,0,1,0,0
71134,1,2,1,1,0,0,India,3492.0,4,0,1,0,0
71135,1,2,1,1,2,0,United States of America,60000.0,19,1,1,0,0
71136,0,3,1,1,12,11,Canada,156168.0,4,0,0,0,1
71137,0,2,1,0,40,34,Australia,176928.0,7,0,1,0,0
71138,1,2,1,1,6,0,United States of America,100000.0,14,1,1,0,0
71139,1,1,0,1,1,1,Pakistan,8976.0,14,1,1,0,0
71140,1,2,1,1,10,5,India,16766.0,21,1,1,0,0
71141,1,2,1,1,9,3,India,8383.0,4,0,1,0,0
71142,1,2,1,1,19,9,Brazil,37392.0,20,1,1,0,0
71143,0,4,1,0,30,10,Germany,76783.0,10,1,0,0,1
71144,0,3,1,0,18,18,Russian Federation,83124.0,12,1,1,0,0
71145,0,2,1,1,25,25,Denmark,540.0,11,0,1,0,0
71146,1,2,1,1,5,2,India,7738.0,11,1,1,0,0
71147,0,4,1,1,32,17,Sweden,79231.0,6,0,1,0,0
71148,0,1,1,1,27,15,Russian Federation,41556.0,2,0,1,0,0
71149,0,2,1,1,24,16,United States of America,134000.0,16,0,1,0,0
71150,1,3,1,1,14,9,Romania,56940.0,9,0,1,0,0
71151,1,1,1,1,12,8,Germany,79983.0,23,1,1,0,0
71152,0,2,1,1,16,13,Netherlands,91714.0,9,1,1,0,0
71153,0,3,1,1,40,28,Germany,68252.0,16,1,1,0,0
71154,1,3,1,1,13,2,Germany,47990.0,6,1,1,0,0
71155,1,2,1,1,7,5,India,6192.0,16,1,1,0,0
71156,1,2,1,0,5,0,India,5159.0,6,0,0,0,1
71157,1,3,1,1,8,5,Uzbekistan,27984.0,4,0,1,0,0
71158,0,2,1,1,15,11,Seychelles,2436.0,6,0,1,0,0
71159,1,2,1,1,6,2,United States of America,99686.0,3,0,1,0,0
71160,1,2,1,1,15,10,Germany,111976.0,7,0,1,0,0
71161,1,3,1,1,14,8,Germany,89581.0,25,1,1,0,0
71162,1,2,1,1,4,3,Pakistan,62844.0,21,1,1,0,0
71163,0,3,1,1,22,18,Ireland,85315.0,8,0,1,0,0
71164,1,2,1,1,11,3,Thailand,34068.0,29,1,0,1,0
71165,0,4,1,1,31,20,Netherlands,138637.0,10,1,1,0,0
71166,1,2,1,1,8,7,Australia,99080.0,7,0,1,0,0
71167,1,2,1,1,4,0,India,516.0,19,1,0,0,1
71168,1,2,1,1,10,2,India,4514.0,13,1,1,0,0
71169,0,2,1,1,24,22,Finland,58164.0,6,1,1,0,0
71170,0,4,1,0,22,20,France,47352.0,1,0,1,0,0
71171,0,3,1,0,7,4,Australia,74310.0,18,1,1,0,0
71172,1,3,1,0,4,0,Japan,31368.0,8,0,1,0,0
71173,0,2,1,1,25,7,United Kingdom of Great Britain and Northern Ireland,110563.0,11,1,1,0,0
71174,1,0,1,1,6,5,Bulgaria,45804.0,17,1,1,0,0
71175,1,2,1,1,8,4,Philippines,9187.0,17,1,1,0,0
71176,1,0,1,1,6,3,Philippines,30624.0,15,1,0,0,1
71177,1,2,1,1,16,9,India,23698.0,18,1,1,0,0
71178,0,2,1,1,19,19,Turkey,105228.0,15,1,1,0,0
71179,1,2,1,1,15,5,Canada,80427.0,30,1,1,0,0
71180,1,4,1,1,20,9,Switzerland,53748.0,4,0,1,0,0
71181,1,3,1,1,15,9,Bulgaria,39264.0,21,1,1,0,0
71182,1,2,1,1,6,2,Viet Nam,10788.0,4,0,1,0,0
71183,0,3,1,1,26,13,Germany,47990.0,4,0,1,0,0
71184,0,2,1,1,20,15,United Kingdom of Great Britain and Northern Ireland,75384.0,10,0,1,0,0
71185,1,2,1,1,12,6,Sweden,43884.0,13,1,1,0,0
71186,0,3,1,1,6,3,India,4644.0,18,1,1,0,0
71187,1,3,1,1,5,3,India,7740.0,3,0,1,0,0
71188,1,2,1,1,15,11,India,14187.0,20,1,1,0,0
71189,0,2,1,1,15,23,Japan,30000.0,17,1,1,0,0
71190,0,1,0,1,14,10,Germany,204756.0,14,1,1,0,0
71191,0,2,1,1,17,14,United Kingdom of Great Britain and Northern Ireland,70358.0,6,0,1,0,0
71192,0,0,0,1,17,12,Czech Republic,77946.0,8,1,1,0,0
71193,1,2,1,1,7,4,India,170244.0,4,0,1,0,0
71194,0,3,1,1,18,13,Slovakia,76788.0,8,0,1,0,0
71195,0,1,1,1,48,42,Sweden,35552.0,33,1,1,0,0
71196,1,2,1,0,4,2,Luxembourg,11604.0,25,1,1,0,0
71197,1,0,1,1,4,0,Singapore,13092.0,17,1,1,0,0
71198,1,3,1,1,10,7,Netherlands,53322.0,3,0,1,0,0
71199,1,1,1,0,6,1,Netherlands,31992.0,15,1,1,0,0
71200,0,3,1,1,17,10,China,120000.0,6,1,1,0,0
71201,1,2,1,1,12,9,Germany,83182.0,19,1,1,0,0
71202,1,2,1,1,3,2,United States of America,72000.0,2,0,1,0,0
71203,1,2,1,1,15,10,United Kingdom of Great Britain and Northern Ireland,60307.0,13,1,1,0,0
71204,1,0,1,1,7,4,Indonesia,4920.0,29,1,1,0,0
71205,0,1,1,1,25,25,Germany,76783.0,15,1,1,0,0
71206,1,2,1,0,8,3,India,9132.0,18,1,1,0,0
71207,1,3,1,1,7,3,Croatia,37404.0,21,1,1,0,0
71208,1,2,1,1,9,4,United Kingdom of Great Britain and Northern Ireland,66589.0,19,1,0,0,1
71209,1,2,1,1,6,3,India,21280.0,15,0,1,0,0
71210,1,2,1,1,7,3,Netherlands,66119.0,22,1,1,0,0
71211,0,4,1,1,10,8,Slovakia,44796.0,6,0,1,0,0
71212,1,2,0,1,12,4,United States of America,180000.0,24,1,1,0,0
71213,1,2,1,1,5,4,Spain,50123.0,19,0,1,0,0
71214,0,4,1,0,6,1,Denmark,70262.0,4,0,1,0,0
71215,1,2,1,1,20,8,United States of America,210000.0,12,0,1,0,0
71216,1,1,1,0,3,1,Malaysia,6012.0,4,0,0,1,0
71217,1,0,1,1,15,15,Spain,106644.0,20,1,1,0,0
71218,1,2,1,1,10,10,India,122524.0,15,0,1,0,0
71219,0,2,1,1,25,20,Philippines,36000.0,14,1,1,0,0
71220,1,2,1,1,11,7,India,6449.0,8,0,1,0,0
71221,1,3,1,1,13,5,Austria,40956.0,15,1,1,0,0
71222,1,1,1,1,9,6,Portugal,25594.0,4,0,1,0,0
71223,0,2,1,1,7,4,Turkey,24000.0,5,0,1,0,0
71224,1,3,1,1,10,5,Austria,63986.0,20,1,1,0,0
71225,1,2,1,1,6,5,United Kingdom of Great Britain and Northern Ireland,113075.0,11,1,1,0,0
71226,0,2,1,1,20,9,Germany,44796.0,19,1,1,0,0
71227,0,2,1,1,28,25,Sweden,79236.0,11,1,1,0,0
71228,1,4,0,0,3,2,Malawi,5880.0,15,1,0,1,0
71229,1,3,1,1,5,2,Cambodia,21600.0,12,1,1,0,0
71230,0,1,0,1,30,15,Germany,149301.0,22,1,1,0,0
71231,1,3,1,1,13,8,Italy,37325.0,18,1,1,0,0
71232,1,2,1,1,7,6,United Kingdom of Great Britain and Northern Ireland,87948.0,10,1,1,0,0
71233,1,2,1,1,6,1,Portugal,9336.0,15,1,1,0,0
71234,0,2,1,0,15,5,Poland,38856.0,9,0,1,0,0
71235,1,2,1,1,5,3,Yemen,6000.0,11,0,1,0,0
71236,1,1,1,1,17,15,France,138637.0,19,1,1,0,0
71237,1,2,1,1,5,1,India,24505.0,33,1,1,0,0
71238,0,1,0,1,30,20,Germany,102372.0,17,1,1,0,0
71239,1,2,1,1,8,5,India,5417.0,18,1,1,0,0
71240,0,2,1,1,15,10,Norway,114076.0,6,0,1,0,0
71241,1,2,1,1,8,4,Philippines,8040.0,9,1,1,0,0
71242,1,2,1,1,5,3,Ethiopia,6936.0,17,1,1,0,0
71243,1,3,1,1,11,10,Ireland,74651.0,8,1,1,0,0
71244,1,3,1,1,8,2,United Kingdom of Great Britain and Northern Ireland,35179.0,8,0,1,0,0
71245,1,2,1,1,17,13,United Kingdom of Great Britain and Northern Ireland,94230.0,15,1,1,0,0
71246,1,3,1,1,8,2,United Kingdom of Great Britain and Northern Ireland,37692.0,10,0,1,0,0
71247,1,3,0,0,7,3,Poland,44400.0,11,0,1,0,0
71248,1,2,1,1,10,4,India,5417.0,12,0,1,0,0
71249,1,2,1,1,12,5,Germany,53322.0,17,1,1,0,0
71250,1,2,1,1,12,10,Germany,85315.0,12,0,0,0,1
71251,1,2,1,1,6,2,Norway,75186.0,7,0,1,0,0
71252,0,3,1,0,35,25,Japan,94104.0,4,0,1,0,0
71253,1,2,1,1,7,3,India,116256.0,27,1,1,0,0
71254,1,2,1,1,11,7,Germany,85315.0,26,1,1,0,0
71255,0,2,0,1,30,25,Australia,201700.0,14,0,1,0,0
71256,0,0,1,1,22,17,Austria,48624.0,6,0,1,0,0
71257,1,1,1,1,5,5,India,32243.0,11,1,1,0,0
71258,1,1,1,1,12,3,India,11607.0,15,1,1,0,0
71259,0,1,1,1,25,18,Belarus,95976.0,17,1,1,0,0
71260,1,2,0,1,8,5,Nigeria,23088.0,29,1,1,0,0
71261,1,2,1,1,4,2,Kazakhstan,5688.0,18,0,1,0,0
71262,1,1,1,1,22,9,Czech Republic,70152.0,6,0,0,0,1
71263,1,2,1,1,11,11,United Kingdom of Great Britain and Northern Ireland,120614.0,8,1,1,0,0
71264,1,1,1,1,10,3,Cuba,13992.0,16,1,1,0,0
71265,0,4,1,0,7,5,Germany,69318.0,1,0,1,0,0
71266,1,3,1,1,14,7,Germany,67186.0,2,0,1,0,0
71267,0,2,1,1,12,10,Serbia,31992.0,11,1,1,0,0
71268,0,3,1,0,32,25,Italy,117308.0,18,1,1,0,0
71269,0,3,1,1,35,30,Germany,95979.0,10,0,1,0,0
71270,0,2,1,1,39,19,United Kingdom of Great Britain and Northern Ireland,65332.0,14,1,0,1,0
71271,1,1,1,1,4,3,Germany,54388.0,20,1,0,1,0
71272,1,3,1,1,7,5,India,10318.0,11,0,1,0,0
71273,1,1,0,1,14,5,Spain,42657.0,10,0,1,0,0
71274,0,2,1,1,25,18,United Kingdom of Great Britain and Northern Ireland,50256.0,3,0,1,0,0
71275,1,2,1,1,15,8,Slovakia,60144.0,12,1,1,0,0
71276,1,2,1,1,2,2,Kenya,9684.0,5,0,1,0,0
71277,1,2,1,1,10,6,China,45048.0,8,0,1,0,0
71278,1,0,0,1,1,1,Bangladesh,6816.0,6,0,1,0,0
71279,1,4,1,0,15,1,France,22572.0,4,0,1,0,0
71280,1,3,1,0,6,5,Denmark,48180.0,12,1,1,0,0
71281,0,1,1,1,15,12,Italy,25596.0,14,1,1,0,0
71282,0,1,1,1,23,22,United Kingdom of Great Britain and Northern Ireland,144500.0,29,1,1,0,0
71283,1,3,1,1,14,4,United Kingdom of Great Britain and Northern Ireland,24036.0,12,1,1,0,0
71284,1,1,1,1,15,4,United Kingdom of Great Britain and Northern Ireland,25128.0,27,1,1,0,0
71285,1,2,1,1,12,8,United Kingdom of Great Britain and Northern Ireland,145742.0,13,0,1,0,0
71286,0,3,1,1,21,16,Germany,115176.0,13,1,1,0,0
71287,1,3,1,1,1,1,Italy,27727.0,6,0,0,0,1
71288,1,3,1,1,5,4,Bulgaria,58896.0,20,1,1,0,0
71289,1,2,1,1,6,5,Kenya,18960.0,15,0,1,0,0
71290,1,3,1,1,10,6,"Iran, Islamic Republic of...",170196.0,6,0,1,0,0
71291,1,3,1,1,8,2,France,38925.0,7,0,1,0,0
71292,1,2,1,1,7,0,South Africa,9480.0,11,1,1,0,0
71293,1,2,1,1,7,1,Mexico,10836.0,17,1,1,0,0
71294,1,2,1,1,20,12,United Kingdom of Great Britain and Northern Ireland,85435.0,15,1,1,0,0
71295,1,0,1,1,8,6,United Kingdom of Great Britain and Northern Ireland,70358.0,14,1,1,0,0
71296,1,2,1,1,10,9,India,30953.0,20,1,1,0,0
71297,1,2,1,1,13,4,United Kingdom of Great Britain and Northern Ireland,79153.0,12,1,1,0,0
71298,1,2,1,1,18,10,Japan,48934.0,24,1,1,0,0
71299,1,2,1,1,10,10,India,79963.0,21,1,1,0,0
71300,1,2,0,1,10,5,Philippines,18372.0,10,1,1,0,0
71301,1,2,1,1,8,1,Romania,20556.0,13,1,1,0,0
71302,1,2,1,0,11,7,Germany,136504.0,9,0,1,0,0
71303,1,2,1,1,10,3,India,29664.0,12,1,1,0,0
71304,1,4,1,0,6,4,Belgium,44796.0,1,0,1,0,0
71305,1,3,1,1,12,8,Germany,73584.0,8,0,1,0,0
71306,1,3,1,1,7,5,Cyprus,108780.0,8,0,1,0,0
71307,1,2,1,1,10,6,Serbia,516.0,12,1,1,0,0
71308,1,1,0,1,11,8,Uganda,2050.0,15,1,1,0,0
71309,0,3,0,1,6,6,Poland,66600.0,6,0,1,0,0
71310,0,3,1,1,18,16,Ukraine,91380.0,4,0,1,0,0
71311,1,3,1,1,3,2,India,7738.0,9,1,1,0,0
71312,0,1,1,1,27,25,Italy,73584.0,23,1,1,0,0
71313,1,3,1,1,9,4,India,19346.0,43,1,1,0,0
71314,1,2,1,1,7,4,Bangladesh,13644.0,15,0,1,0,0
71315,0,1,0,1,20,5,Hungary,36000.0,14,1,1,0,0
71316,0,2,1,1,33,29,Canada,156168.0,14,1,1,0,0
71317,1,2,0,0,5,4,Turkey,11280.0,6,0,1,0,0
71318,1,2,1,1,12,9,Spain,49056.0,10,0,1,0,0
71319,0,2,1,1,30,22,United Kingdom of Great Britain and Northern Ireland,70358.0,14,1,0,1,0
71320,1,2,1,1,3,1,Pakistan,2988.0,8,0,1,0,0
71321,1,1,1,1,18,11,Germany,42657.0,29,1,1,0,0
71322,1,3,1,1,9,4,Portugal,19200.0,13,1,1,0,0
71323,0,2,1,1,15,12,United Kingdom of Great Britain and Northern Ireland,53397.0,5,0,1,0,0
71324,1,2,1,1,8,5,Italy,25594.0,16,1,1,0,0
71325,1,3,1,0,8,5,Germany,34548.0,3,0,1,0,0
71326,1,3,1,1,11,3,United Kingdom of Great Britain and Northern Ireland,50256.0,2,0,1,0,0
71327,1,3,1,1,16,1,Norway,70001.0,14,1,1,0,0
71328,0,2,1,1,34,20,Netherlands,117308.0,8,0,1,0,0
71329,1,3,1,1,6,2,Portugal,42657.0,18,1,1,0,0
71330,0,3,0,1,40,40,Australia,106157.0,14,1,1,0,0
71331,1,2,1,1,10,0,Italy,26661.0,7,1,1,0,0
71332,0,1,1,0,14,13,Portugal,12792.0,8,0,0,0,1
71333,0,4,1,1,20,15,Germany,95979.0,5,0,1,0,0
71334,1,1,1,1,6,6,Brazil,12468.0,12,1,1,0,0
71335,1,3,1,1,9,4,Portugal,86381.0,14,0,1,0,0
71336,1,2,1,1,2,2,Turkey,7512.0,8,1,1,0,0
71337,1,1,1,1,7,4,Hungary,25104.0,4,0,1,0,0
71338,1,2,1,1,15,11,United Kingdom of Great Britain and Northern Ireland,96742.0,13,1,1,0,0
71339,1,2,1,1,13,10,United Arab Emirates,42492.0,19,1,1,0,0
71340,1,2,1,1,7,3,Finland,51192.0,8,0,1,0,0
71341,1,3,1,1,14,10,Czech Republic,44172.0,10,0,1,0,0
71342,1,3,0,1,7,3,France,53300.0,14,0,1,0,0
71343,1,2,0,1,12,6,Turkey,36000.0,13,0,1,0,0
71344,0,0,0,1,25,20,Netherlands,181300.0,17,1,1,0,0
71345,1,3,1,1,4,4,Pakistan,5935.0,19,1,1,0,0
71346,0,2,1,1,23,15,Kuwait,43080.0,14,1,1,0,0
71347,0,2,0,1,24,21,Switzerland,165471.0,14,1,1,0,0
71348,0,0,1,1,25,10,United Kingdom of Great Britain and Northern Ireland,72871.0,21,1,1,0,0
71349,0,2,1,1,37,37,Australia,118896.0,6,0,1,0,0
71350,1,0,1,1,7,4,Germany,38388.0,14,1,1,0,0
71351,1,2,1,1,6,4,Brazil,14952.0,14,0,1,0,0
71352,1,2,1,1,16,12,Denmark,141096.0,7,0,0,0,1
71353,0,3,1,1,23,14,United Kingdom of Great Britain and Northern Ireland,70358.0,19,1,1,0,0
71354,1,3,1,1,6,4,Czech Republic,37416.0,12,1,1,0,0
71355,1,0,1,1,8,7,Czech Republic,41568.0,13,0,1,0,0
71356,0,3,1,1,18,11,Germany,90647.0,5,0,1,0,0
71357,0,2,0,1,43,36,United Kingdom of Great Britain and Northern Ireland,30156.0,6,0,1,0,0
71358,0,2,1,1,19,11,Germany,106644.0,3,0,1,0,0
71359,1,2,1,1,15,8,Russian Federation,80526.0,14,1,1,0,0
71360,0,3,1,1,15,10,Portugal,69318.0,4,0,1,0,0
71361,1,2,1,1,8,5,Belarus,42000.0,8,0,1,0,0
71362,0,2,1,1,35,28,United Kingdom of Great Britain and Northern Ireland,104281.0,5,0,1,0,0
71363,1,3,1,1,10,5,Spain,27727.0,1,0,1,0,0
71364,1,3,1,1,5,3,Spain,29860.0,17,1,1,0,0
71365,0,3,1,0,28,16,Romania,10356.0,6,0,1,0,0
71366,0,2,1,1,25,18,Poland,94356.0,9,1,1,0,0
71367,0,2,1,1,16,10,France,46923.0,11,0,1,0,0
71368,1,2,1,1,13,11,Canada,142894.0,9,0,1,0,0
71369,1,2,1,1,11,7,Philippines,16080.0,29,1,1,0,0
71370,1,2,1,0,7,5,United States of America,85000.0,5,0,1,0,0
71371,1,3,1,1,8,6,Pakistan,26928.0,12,0,1,0,0
71372,0,2,1,1,26,21,Poland,44400.0,27,1,1,0,0
71373,1,3,1,1,11,5,Australia,72894.0,12,0,1,0,0
