,Age,EdLevel,Employment,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,ComputerSkills,Employed,Gender_Man,Gender_NonBinary,Gender_Woman,PCA1,PCA2,MDS1,MDS2
1016,1,2,1,1,14,6,United States of America,105000.0,12,1,1,0,0,-1.7987351998351346,-1.4500032797585949,1.9544174398550342,1.0994135811449415
1017,1,3,0,1,17,9,United Kingdom of Great Britain and Northern Ireland,56842.0,11,0,0,0,1,2.3965058241064385,-2.5378783507645797,-2.0425737853125465,2.7520479539023674
1018,0,2,1,1,8,5,Austria,45396.0,12,0,1,0,0,-7.092467580763706,-1.3242854297401552,7.321819962866311,0.1344079884267286
1019,1,2,0,1,5,1,Pakistan,3888.0,10,1,1,0,0,-11.983629956435498,-3.225814554542132,12.440623937405405,1.2816693697079486
1020,0,2,0,1,18,14,Netherlands,42657.0,11,1,1,0,0,6.317822539628576,-2.6074277377438064,-5.967602705400259,3.18908616361549
1021,0,2,1,1,22,15,Spain,33060.0,18,0,1,0,0,10.204159997384531,4.303666669272552,-10.683103321039113,-3.064874242809945
1022,0,3,1,1,27,25,United States of America,130000.0,16,1,1,0,0,20.33979954938317,2.1073755824666853,-20.865807434045937,0.2478118133020311
1023,0,3,1,1,35,27,Germany,216196.0,6,0,1,0,0,27.604468275219656,-8.06456583761299,-26.572856689628384,11.122552198240506
1024,0,3,0,1,36,3,Germany,2748.0,3,0,0,1,0,13.216006463091762,-10.8424401163607,-11.529523745522598,22.357097791320427
1025,1,2,1,1,8,3,United States of America,75000.0,8,0,1,0,0,-8.434594295811186,-5.303194602951983,9.203390356903087,3.8832890684558716
1026,1,2,1,1,14,10,Canada,93701.0,17,1,1,0,0,0.8231952179863546,3.5086107480284556,-1.2758278914241878,-3.516901983805904
1027,0,2,1,1,11,8,United States of America,126000.0,11,0,1,0,0,-2.892860648472067,-2.411930815503882,3.253654435487264,1.803675151271
1028,0,3,1,1,20,14,Poland,63281.0,10,1,1,0,0,7.851465278842249,-3.6457470891612465,-7.2928740383090425,4.421615500153269
1029,0,1,0,1,40,30,Canada,105884.0,28,0,1,0,0,33.842124928782,13.80341030928899,-35.36956299936564,-9.43589358624555
1030,0,3,1,1,9,10,Canada,37816.0,6,0,1,0,0,-3.2988218178079154,-7.392402591855605,4.454317077767504,7.553187647817987
1031,1,2,1,1,8,6,New Zealand,70767.0,4,0,1,0,0,-6.6332002634447855,-9.332391777855836,8.16175132677592,8.209486659818065
1032,1,4,1,0,11,0,Australia,88464.0,11,0,1,0,0,-7.925602257695159,-2.3316335427241133,8.532598357925359,1.557402348636738
1033,1,3,1,1,1,0,Germany,43511.0,8,0,1,0,0,-15.762370239197127,-5.13803910368106,16.548624781413597,2.5695265755749195
1034,1,3,1,1,10,5,United Kingdom of Great Britain and Northern Ireland,87948.0,5,0,1,0,0,-5.685976240104728,-8.361145223175606,6.9443709238655424,7.290584918695455
1035,0,3,1,1,27,21,Italy,78916.0,14,1,1,0,0,17.779701376703088,0.14794005464150273,-17.718307485733426,1.9113020703020427
1036,0,2,1,0,40,30,Australia,28308.0,4,0,1,0,0,33.32791494616162,-10.191046298986857,-31.98988114426208,13.96632639912301
1037,1,1,0,1,5,1,Bulgaria,39100.0,16,1,1,0,0,-11.854541122899027,2.7728278136244526,11.441507043254843,-4.584934652860443
1038,0,1,1,1,20,15,Canada,86976.0,12,1,1,0,0,8.523833946735136,-1.6562238317303126,-8.24504064036993,2.552574320214906
1039,0,1,1,1,25,25,United Kingdom of Great Britain and Northern Ireland,129259.0,11,1,1,0,0,18.67893607219342,-2.8528491559983205,-18.82675677565477,5.366289463863852
1040,1,2,1,1,15,3,India,10056.0,20,1,1,0,0,-2.741099104770884,6.558773581145325,1.439854927685653,-8.108044789500132
1041,1,2,1,1,13,6,Bosnia and Herzegovina,27156.0,10,1,1,0,0,-2.6211359085633474,-3.4303722162121977,3.097678701808241,2.9231547075609114
1042,1,0,0,1,11,5,Czech Republic,25980.0,13,1,1,0,0,-4.7404212029196655,-0.3824461258047714,4.772775751748334,-0.43137090009275203
1043,1,2,0,1,5,3,India,6696.0,11,1,1,0,0,-10.704351707457645,-2.246137343465761,11.114501639455838,0.4975236271839917
1044,1,2,1,1,6,3,Germany,56751.0,14,1,0,0,1,-9.861577417165305,0.7339452825778499,9.764620728364024,-2.2796388561279035
1045,1,3,1,1,12,2,Netherlands,57072.0,6,0,1,0,0,-5.998248897037719,-7.369893335073693,7.061834850640205,7.206494692540659
1046,1,1,1,1,6,2,Spain,15134.0,10,0,1,0,0,-10.577185398539267,-3.255136463097158,11.034030595618244,1.5350187397798871
1047,1,1,1,1,0,0,Italy,10872.0,11,1,1,0,0,-16.476659101499653,-2.1195111060057608,16.863928988645885,-0.47332199974895006
1048,1,2,1,1,15,11,Israel,133080.0,15,0,1,0,0,2.1879620404219047,1.4798125039905126,-2.346720526710137,-1.3502289236602325
1049,0,2,1,1,30,25,Taiwan,35796.0,10,1,1,0,0,22.540099380037933,-3.9492613368252742,-22.066343828236537,6.539432424553486
1050,1,2,1,1,9,5,Germany,71345.0,8,1,1,0,0,-6.399721372841839,-5.3425886205349835,7.199920105294826,4.168986222907982
1051,1,2,1,1,9,5,Russian Federation,72732.0,10,0,1,0,0,-6.357042708423131,-3.3430596273708306,6.854259513340273,2.214549191707592
1052,0,2,1,1,15,13,United States of America,97000.0,15,1,1,0,0,3.444605903630526,1.4596570872583159,-3.7260485878354346,-1.260232806762853
1053,0,2,0,1,40,22,Italy,59454.0,30,1,1,0,0,28.851713388089493,15.88321823601812,-31.057226923605356,-12.793386848343841
1054,1,2,0,1,2,0,United States of America,18000.0,24,1,0,0,1,-14.645052518823556,10.83883110172137,13.112557441936499,-12.859889951162561
1055,0,2,1,1,33,25,Canada,120821.0,24,1,1,0,0,25.1727926506647,9.989686642377682,-26.280190233429813,-6.856893302820865
1056,0,1,1,1,26,18,Romania,145932.0,9,1,1,0,0,15.011464123361415,-4.801323673550099,-14.298925542784684,6.521686974093299
1057,0,2,0,1,30,20,South Africa,80059.0,13,1,1,0,0,19.460879598514286,-0.8996649587109077,-19.27581784906679,3.2094800887331925
1058,1,3,1,1,10,5,United Kingdom of Great Britain and Northern Ireland,58799.0,20,1,1,0,0,-5.367227322062102,6.635251673716813,4.422602057808211,-7.458507592294875
1059,1,2,1,1,4,0,Sweden,34368.0,8,0,1,0,0,-13.431291354557763,-5.19594473432026,14.201910975377602,2.9980489991976857
1060,0,3,1,1,8,0,New Zealand,44723.0,11,1,1,0,0,-10.258474269943484,-2.273822246394353,10.78118200696492,0.6730623380590155
1061,0,2,1,1,24,18,Norway,114076.0,15,1,1,0,0,13.584019632077348,1.2357919398568125,-13.650691079437353,0.3543089839465515
1062,1,2,1,1,26,16,United Kingdom of Great Britain and Northern Ireland,100511.0,11,1,1,0,0,13.794688457109668,-2.7817871190020687,-13.393676836630167,4.456656692680602
1063,0,2,0,1,50,34,Canada,15126.0,16,1,1,0,0,43.870288557601356,1.572942781926703,-43.9192754902208,3.593043158046744
1064,1,2,0,1,7,7,Republic of Moldova,54432.0,4,0,1,0,0,-6.781950152260495,-9.323170004386691,8.414602382885668,8.50509029214888
1065,0,3,1,1,38,27,Germany,58872.0,24,1,1,0,0,30.314207536303773,9.873002878297752,-31.373326427692014,-6.109175724261918
1066,0,2,1,0,35,29,Germany,129720.0,12,0,1,0,0,28.98729827798647,-2.0862315934541904,-28.689062833870512,5.525520353468945
1067,1,1,1,1,3,2,Chile,21684.0,6,0,0,0,1,-12.993615474883889,-7.19628849591905,14.20081581986138,5.020872111916592
1068,1,2,1,1,12,3,United States of America,67000.0,28,1,1,0,0,-4.900030667397224,14.614870555206902,2.772339441830369,-15.623995924228963
1069,1,1,1,1,16,5,Italy,47990.0,19,1,1,0,0,-0.7261318494218689,5.519690490368015,-0.35754242020444993,-6.3625544457455625
1070,1,0,1,1,10,8,Hungary,25788.0,27,1,1,0,0,-3.3323350635808393,13.60339901941798,1.4464551605718086,-14.134133212992678
1071,1,1,0,0,11,0,United States of America,16500.0,4,0,1,0,0,-8.077253052059987,-9.330104728509323,9.507992538441151,9.305837457938257
1072,1,2,1,1,10,6,Mexico,18060.0,6,0,1,0,0,-5.038096490818447,-7.371552158318663,6.158356723572786,6.383171007009844
1073,1,2,1,1,15,10,United States of America,120000.0,11,0,1,0,0,1.4733216576141777,-2.509218337475503,-1.0636853185688149,2.4757765305167996
1074,1,3,1,1,10,6,United States of America,85000.0,11,1,1,0,0,-4.9292476799312785,-2.372616453366533,5.283047515969646,1.47027007989773
1075,0,2,0,1,20,5,Brazil,10000.0,21,1,1,0,0,2.423730192744451,7.441963481119111,-4.1771537340859695,-8.860301992351035
1076,1,3,1,1,10,6,Ukraine,44676.0,7,0,1,0,0,-5.015878209391121,-6.3717414212643,5.980286665785047,5.3818168297917985
1077,1,3,1,1,40,36,Afghanistan,158484.0,41,1,0,1,0,37.894615721227986,26.740153338715118,-41.29653053145115,-21.72988340886585
1078,1,2,1,1,7,4,India,15358.0,22,1,1,0,0,-8.286391137003493,8.702635552895629,7.051400322765425,-9.919060895635846
1079,1,2,1,1,5,4,United States of America,98000.0,10,0,1,0,0,-10.093638087730058,-3.2557832638746707,10.767935781461048,1.6019471789772635
1080,1,3,1,1,12,8,Netherlands,86478.0,13,0,1,0,0,-2.0744394461154054,-0.43177123614432084,2.173134221707396,-0.021039902566476407
1081,0,1,1,1,33,10,United Kingdom of Great Britain and Northern Ireland,91780.0,7,1,1,0,0,15.37543490363578,-6.855657642607808,-14.660994044335327,13.637896770559765
1082,1,2,1,1,7,3,Egypt,11544.0,8,0,1,0,0,-9.213875517716106,-5.284011355099364,9.991661674499875,3.715465617260402
1083,1,2,1,1,12,8,United States of America,100000.0,15,1,1,0,0,-2.031349322587426,1.5677794033938783,1.837804069524988,-2.0013551378653545
1084,0,2,1,1,40,26,United States of America,150000.0,17,1,1,0,0,31.093412323632908,2.8462752632471737,-31.425624852167577,0.6969659592471578
1085,1,1,1,1,7,1,Austria,31992.0,7,0,1,0,0,-10.49236522997824,-6.263647082197592,11.425955916927789,4.664714224499543
1086,1,2,1,1,8,4,Japan,41004.0,13,0,1,0,0,-7.700234292035996,-0.31448447598464435,7.746334118792563,-0.9336742382557599
1087,1,1,1,1,15,13,United States of America,99000.0,11,0,1,0,0,3.3594104458922174,-2.539392383224117,-3.0899997134776362,2.810245504664168
1088,0,2,1,1,45,39,Australia,176950.0,19,1,1,0,0,43.19874284076247,4.618775780563971,-43.68131088477061,0.4745934066881017
1089,0,4,1,1,33,18,United Kingdom of Great Britain and Northern Ireland,90146.0,2,0,1,0,0,20.30026929401658,-11.934841084302855,-18.686603668903253,15.08474029969517
1090,1,3,1,1,10,8,Bangladesh,13644.0,9,0,1,0,0,-3.716431548941456,-4.392361314352296,4.363631489826704,3.7090188154763233
1091,1,0,1,1,2,0,United States of America,37440.0,13,1,1,0,0,-14.878867366707063,-0.15853007597807256,14.878149494621315,-2.13594065384989
1092,1,2,1,1,20,15,United States of America,105000.0,9,0,0,0,1,8.460497629518889,-4.655481459133982,-7.800651501888881,5.502436480889449
1093,0,1,1,1,40,24,Finland,46704.0,2,0,1,0,0,29.51230539764413,-12.130266831267061,-27.878488993717646,16.2491676903776
1094,1,2,1,1,7,3,Pakistan,4788.0,11,1,1,0,0,-9.150157138592707,-2.284733627873468,9.473451142779188,0.783678065922857
1095,1,2,1,1,15,10,India,27923.0,3,0,1,0,0,1.2996730777913337,-10.50748866028455,0.24342351691259143,10.364986669318005
1096,0,2,1,1,9,6,United States of America,58000.0,11,1,1,0,0,-5.707292795261202,-2.353368175418144,6.075358335422985,1.3382566392854844
1097,0,0,1,1,35,26,United States of America,170000.0,32,1,1,0,0,27.528179569724184,17.939242034276607,-29.650263171298324,-14.30249812482666
1098,1,3,1,1,7,5,France,45401.0,16,1,1,0,0,-7.784333771403161,2.6940640577165578,7.4471582262829585,-3.98980895034251
1099,1,1,1,1,11,6,Romania,46596.0,14,1,1,0,0,-4.089472751925471,0.6073083797968427,4.011634512339317,-1.3047210129814641
1100,1,0,1,1,12,9,United States of America,220000.0,21,1,0,0,1,-1.2704519882428429,7.556527487450673,0.22735324291270853,-7.865928512359184
1101,1,2,1,1,6,3,India,7679.0,17,0,1,0,0,-9.799293838508985,3.7331475266587875,9.277104452124775,-5.222634572540193
1102,0,2,1,1,17,12,Canada,121010.0,15,0,1,0,0,4.370745658720808,1.431152563967818,-4.485253609572965,-0.9838254285217274
1103,0,1,1,1,26,24,Germany,90647.0,9,1,1,0,0,18.78319124797957,-4.861695462787684,-18.381627962441755,7.261861154662394
1104,1,2,1,1,8,4,United Kingdom of Great Britain and Northern Ireland,24012.0,11,1,0,0,1,-7.743442072186075,-2.314041305297704,8.073333476907857,1.020203101219931
1105,1,2,1,1,12,7,Germany,51887.0,15,1,1,0,0,-2.6619142912296967,1.5777391082509362,2.467769153622956,-2.0826153484490506
1106,1,2,1,1,4,2,Pakistan,8976.0,17,1,1,0,0,-11.982442734845312,3.781788249838664,11.4812964096385,-5.595111655308505
1107,1,2,1,1,8,4,United States of America,120000.0,7,0,1,0,0,-7.825450696899064,-6.312923120287452,8.787097541975857,4.9294126775247395
1108,1,2,1,1,3,1,Morocco,3696.0,9,0,1,0,0,-13.559211547434568,-4.1869852756266885,14.20439170787559,1.968687450488061
1109,0,3,1,0,10,5,Netherlands,63986.0,5,0,1,0,0,-5.686788715026554,-8.361187966514285,6.945706923516462,7.289197241003205
1110,1,3,1,1,8,6,Germany,63986.0,18,1,1,0,0,-6.3350087357698595,4.6642817594841794,5.722058234195755,-5.732664005434268
1111,0,2,1,1,21,16,Brazil,82464.0,13,0,1,0,0,9.95106001899678,-0.6858105898361503,-9.792981545361762,1.8066140825435772
1112,1,1,0,0,4,1,South Africa,6322.0,8,0,1,0,0,-12.803308694469509,-5.206040291357037,13.56855442727742,3.0967540689426176
1113,0,3,1,1,19,13,United Kingdom of Great Britain and Northern Ireland,69102.0,15,1,1,0,0,6.552178497621675,1.382421561048609,-6.648408369310733,-0.6344858177556151
1114,1,1,0,1,8,0,United States of America,8000.0,8,0,1,0,0,-10.323666883151104,-5.273177531320877,11.246364473090534,3.9865155970695136
1115,0,1,1,1,30,15,Germany,64859.0,12,1,1,0,0,16.29438034514164,-1.8492276885810712,-16.46316373082903,4.282971612559562
1116,0,2,1,1,20,15,United States of America,160000.0,15,1,1,0,0,8.59025741096259,1.3431962068034813,-8.701204276930994,-0.3531619804620162
1117,1,2,1,1,6,1,Belgium,28536.0,10,0,1,0,0,-11.205664589916868,-3.245067027980572,11.675604336868181,1.4413692093985777
1118,1,2,1,1,14,8,Canada,36300.0,9,0,1,0,0,-0.6071448302028722,-4.4695066624990885,1.2759446113010342,4.1436617946167695
1119,1,2,1,1,10,3,Canada,55060.0,14,1,1,0,0,-6.7531162274694445,0.6567565043306155,6.605115666598177,-1.824359104528182
1120,1,2,1,1,20,12,United States of America,100000.0,20,1,1,0,0,6.808001260467009,6.372042062607133,-7.6207556298621135,-5.582036078780197
1121,0,3,1,1,40,28,United States of America,180.0,9,0,1,0,0,32.17567308384736,-5.172189118683931,-31.439882580429597,8.894510627393034
1122,0,2,1,1,23,20,Norway,80922.0,9,0,0,0,1,13.935738168047907,-4.763641374138282,-13.418256414925086,6.437366919892642
1123,1,3,0,1,5,3,Norway,207411.0,22,1,1,0,0,-10.463072106364281,8.751616546015955,9.257536977578647,-10.30064244037724
1124,0,2,1,1,15,12,Poland,120000.0,26,0,1,0,0,3.050926146013235,12.467139497965526,-4.7101943815637,-12.144296077114296
1125,0,1,1,1,3,2,Netherlands,67453.0,10,1,1,0,0,-12.906800322857093,-3.1971538152477628,13.50132470931671,1.0964167686916346
1126,1,2,1,1,10,4,Mexico,36132.0,9,0,1,0,0,-6.231403494301901,-4.352139085642048,6.836985643023135,3.304765782173511
1127,0,3,1,1,15,12,Germany,79983.0,23,1,1,0,0,2.9856218437816398,9.467778337212376,-4.241681261254106,-9.225922709986182
1128,1,2,1,1,5,2,India,23460.0,32,1,1,0,0,-10.885084729543262,18.758966538674702,8.26406435028643,-20.154044139382165
1129,1,2,1,1,4,2,Brazil,13716.0,20,1,1,0,0,-11.918334563062647,6.781086483592457,10.996471398279954,-8.523141015891854
1130,0,4,1,1,20,10,Sweden,203157.0,1,0,1,0,0,5.148631225258078,-12.60318479978446,-3.3361698712102776,13.360798742576765
1131,1,1,1,1,12,7,Canada,61715.0,25,1,1,0,0,-2.4484228767420015,11.57538923459582,0.87541117251355,-11.912441822782904
1132,1,0,1,1,4,0,Austria,25596.0,11,1,1,0,0,-13.36764133155833,-2.1966706032286902,13.676312447728467,0.054037586619641
1133,0,3,1,1,28,23,United States of America,175000.0,24,1,1,0,0,20.031114309131183,10.106356546356558,-21.240229230853615,-7.73294014617888
1134,0,1,1,1,16,16,United States of America,110000.0,12,1,1,0,0,6.045029701376125,-1.589042528418169,-6.229924767039574,2.220119752120922
1135,0,3,1,1,16,13,United States of America,86000.0,13,1,1,0,0,4.178730924597962,-0.5591854940060952,-4.127748711322557,0.8711263585788339
1136,1,2,1,1,8,3,Peru,12420.0,19,1,1,0,0,-8.202242187604158,5.694089621753943,7.347290521315855,-6.961563749480198
1137,1,2,1,1,12,8,Slovenia,64860.0,24,1,1,0,0,-1.8406984472586874,10.56558605644571,0.4135875953543688,-10.842925233495999
1138,0,3,1,1,2,0,Germany,47563.0,6,0,0,0,1,-15.027734852962885,-7.156854835236191,16.10223983462176,4.635052436959824
1139,0,1,1,1,14,10,Finland,50460.0,16,1,1,0,0,0.8004132358839865,2.5087703553524614,-1.1117290336795616,-2.5266738686444095
1140,1,1,1,1,1,0,Italy,7428.0,12,0,1,0,0,-15.678330427179574,-1.1390504303446167,15.858277617555373,-1.3035019016631897
1141,0,1,1,1,25,20,Austria,91883.0,20,1,1,0,0,15.72484307984055,6.195181151843936,-16.449365840192314,-4.313075232275163
1142,1,2,1,1,12,8,United States of America,107000.0,14,1,0,0,1,-2.052427792773114,0.5680286304524043,2.0037003090885857,-1.0010387760114947
1143,1,3,1,1,13,8,Mexico,7524.0,21,0,1,0,0,-1.1294603499628995,7.546897561654242,0.11603249808103151,-7.747715126149681
1144,0,3,1,1,9,7,Germany,122640.0,3,0,1,0,0,-5.246693991517726,-10.361404475617682,6.935792421446468,9.458675103353896
1145,1,2,1,1,0,0,India,1680.0,10,0,1,0,0,-16.498286590712723,-3.1192907621848565,17.0363696182328,0.49773398991265105
1146,1,2,1,1,5,2,Turkey,19728.0,9,0,1,0,0,-11.3754750800307,-4.235595087391993,12.006853046582389,2.358725208892813
1147,1,2,1,1,10,3,Armenia,7524.0,12,1,1,0,0,-6.797359657148455,-1.3428548092715944,6.940299921598088,0.24942646561357876
1148,1,2,1,1,6,3,Portugal,14916.0,8,0,1,0,0,-9.990890815487989,-5.264708899674876,10.807876484922335,3.564345793284386
1149,0,3,1,1,50,50,United States of America,100000.0,8,1,1,0,0,53.765577587868165,-6.585740355008729,-53.54805276100219,12.828385747051719
1150,0,2,1,1,26,21,United States of America,150000.0,23,1,1,0,0,17.196824337227127,9.165232630185258,-18.29568364600333,-7.096648784112389
1151,1,2,1,0,7,5,United States of America,101700.0,17,1,1,0,0,-7.761109034208181,3.693927743211034,7.2831479467885485,-4.971718808348612
1152,0,2,1,1,15,13,United States of America,175000.0,27,1,1,0,0,3.7030404486772426,13.456955337635963,-5.525478396791975,-13.131973354528212
1153,1,0,1,1,6,3,Germany,129718.0,21,1,1,0,0,-9.709892614272535,7.732418257511239,8.618183422814155,-9.156910264728959
1154,0,1,1,1,2,0,United States of America,44000.0,9,0,0,0,1,-14.963908209403067,-4.157571412347143,15.563848948827818,1.7330920733702522
1155,1,2,0,1,16,8,"Iran, Islamic Republic of...",22800.0,11,1,1,0,0,0.9892883266259551,-2.5085971056411758,-0.6492776286643801,2.5552311299114536
1156,1,3,1,1,10,1,India,2508.0,22,1,1,0,0,-7.8422387761355985,8.674859895737761,6.534855228325696,-10.389185203052316
1157,0,3,1,1,20,13,France,51192.0,3,0,1,0,0,7.072911044165762,-10.634065941441651,-5.59375448105532,11.298323189635155
1158,1,2,1,1,10,7,United States of America,130000.0,3,0,1,0,0,-4.469314805887524,-10.380687787335026,6.113249877717941,9.511652411856671
1159,1,2,1,1,10,8,Brazil,16488.0,20,1,1,0,0,-3.48186112175915,6.60503961347481,2.5504507765541087,-7.2912160133470705
1160,1,3,0,1,5,4,Czech Republic,25980.0,17,1,1,0,0,-9.946869331139382,3.7424310837135444,9.543136854722661,-5.356214440536376
1161,1,2,1,1,1,1,United Kingdom of Great Britain and Northern Ireland,37692.0,16,1,1,0,0,-14.963107389791396,2.850011063885435,14.682988294455267,-5.1296869056058085
1162,0,2,1,1,20,15,Slovenia,51192.0,6,0,1,0,0,8.394725718504768,-7.6548672202286605,-7.340872035997529,8.494114403322591
1163,1,2,1,1,12,4,Israel,111204.0,20,1,1,0,0,-4.440124783172253,6.606797801336165,3.4290045649940826,-7.547626532935594
1164,1,2,1,1,7,2,South Korea,31662.0,16,1,1,0,0,-9.671600448267684,2.7241761361484893,9.250841094647665,-4.258326448639165
1165,1,3,1,1,12,8,Poland,52728.0,21,1,1,0,0,-1.9050572581625485,7.566274636866047,0.8798326842988587,-7.882847070457562
1166,1,2,0,1,10,0,Netherlands,77832.0,20,1,1,0,0,-8.511250025854533,6.685513268081162,7.578824529447119,-8.80380693642264
1167,0,3,1,1,25,10,Germany,83182.0,13,1,1,0,0,9.286001227719982,-0.7027218988848621,-9.979008348091813,1.7482954005898523
1168,1,2,1,1,5,3,Australia,72388.0,4,0,1,0,0,-10.851335026326318,-9.244362978920064,12.354609343496783,7.364729685420744
1169,0,2,1,1,20,22,United States of America,135000.0,21,1,0,0,1,13.119839920688557,7.271412468293691,-14.707453511178539,-6.79929942511105
1170,1,3,1,1,13,2,Germany,54049.0,9,0,1,0,0,-5.157274312274997,-4.389905389396093,5.6575873376786605,4.464247954540566
1171,0,1,1,1,18,14,United States of America,125000.0,18,1,1,0,0,6.4698252527486675,4.391061962068285,-7.027686061071161,-3.6822660352029843
1172,1,2,1,1,10,4,Switzerland,102693.0,18,1,1,0,0,-6.037304262741435,4.645848981327111,5.336025620827254,-5.647936097896938
1173,0,2,1,1,20,12,Japan,44965.0,13,0,1,0,0,6.656924474446708,-0.6263989252822212,-6.512801671407335,1.3684671303355165
1174,1,2,1,1,20,10,Brazil,42372.0,51,1,1,0,0,6.208970411127647,37.384691368398855,-11.399971955012274,-36.293306704393814
1175,1,3,1,1,11,6,Denmark,94644.0,9,1,1,0,0,-4.194422686829374,-4.391422209930014,4.837635148503378,3.5502153395719214
1176,1,2,0,0,10,5,Saudi Arabia,133308.0,12,0,1,0,0,-5.535227502447196,-1.3627214935201957,5.7155705395876,0.4119624489472118
1177,0,2,1,1,26,23,Norway,105737.0,10,1,1,0,0,18.17608510913141,-3.8518597571031123,-17.814704872465395,6.074081306778272
1178,1,2,1,1,10,8,United States of America,115000.0,22,1,1,0,0,-3.435889258659933,8.60474185790218,2.2495731265342007,-9.26100224362743
1179,1,3,1,1,17,10,Sweden,67500.0,11,0,1,0,0,3.0258008132729977,-2.547904867730402,-2.6238942968149503,2.767524989206885
1180,1,3,1,1,18,16,Brazil,38484.0,16,1,1,0,0,7.682127356536468,2.371290058723188,-8.145424082871466,-1.6054875674177944
1181,1,0,1,1,5,1,Czech Republic,25980.0,8,0,1,0,0,-12.025512522920412,-5.225301665941457,12.78583154897032,3.258457754670833
1182,1,3,1,1,15,10,Canada,105884.0,12,0,1,0,0,1.494158846957544,-1.5094802580319853,-1.2275746716380356,1.4926690725648735
1183,1,2,1,1,11,6,Bangladesh,18372.0,6,0,1,0,0,-4.260956280367655,-7.39084804223578,5.3670194406623395,6.506236592157241
1184,0,3,0,1,25,15,Sweden,83460.0,12,1,1,0,0,12.409362888034117,-1.7527123058684042,-12.178224873048032,3.217761127774378
1185,0,2,1,1,26,15,Canada,50295.0,12,0,1,0,0,13.185368000289516,-1.772067905950656,-13.01020938667954,3.3718197342378167
1186,0,3,1,1,30,20,United States of America,110000.0,6,0,1,0,0,19.31268407736992,-7.897954366684244,-18.21299537476014,10.201581848543944
1187,0,3,1,1,25,20,Romania,18996.0,21,1,1,0,0,15.74368753219908,7.194814395766316,-16.59868126185157,-5.305216868918517
1188,1,1,1,1,4,2,Hungary,23856.0,12,1,1,0,0,-12.088517290741082,-1.2170015048601186,12.314251364723686,-0.7085480045227512
1189,1,2,1,1,15,5,Germany,58654.0,14,1,1,0,0,-1.6094789879449947,0.5401896556436817,1.2978832863178806,-1.0626805097311
1190,1,4,1,0,14,10,Austria,79983.0,9,0,1,0,0,0.6522035416940752,-4.489519798247934,0.0221615567836293,4.317742360869818
1191,0,3,1,1,21,6,United States of America,125000.0,9,0,1,0,0,3.5779029034881957,-4.5843324656118165,-3.362207076982248,6.779161721555072
1192,0,2,1,1,5,3,United States of America,92000.0,17,1,1,0,0,-10.573564414118819,3.752594378649622,10.089471657029888,-5.375507814052288
1193,1,2,1,1,5,2,Turkey,9024.0,5,0,1,0,0,-11.46110128985176,-8.234667219228845,12.73494984017822,6.2562261811946644
1194,1,3,1,1,10,4,Portugal,33732.0,14,1,1,0,0,-6.124905781448263,0.6466729308406718,5.987232809181476,-1.6688318208831558
1195,1,2,0,1,6,0,Mexico,7224.0,9,1,1,0,0,-11.856636640049096,-4.2348227751047505,12.546893867462305,2.4097463745003846
1196,1,2,1,1,10,9,"Iran, Islamic Republic of...",18000.0,13,1,1,0,0,-3.0020869691225456,-0.4033460347294759,3.02955530256512,-0.2469303349106385
1197,1,2,1,1,10,6,United States of America,108000.0,25,1,1,0,0,-4.630046373621562,11.62411020722568,3.0230403096444456,-12.257248394923533
1198,1,2,1,0,10,4,Philippines,11541.0,18,1,1,0,0,-6.040394936060619,4.645686384682121,5.34211665272212,-5.649757054300582
1199,0,2,1,1,14,11,United States of America,140000.0,9,1,1,0,0,1.2831721369730802,-4.499458268788007,-0.6314160033224586,4.476067367751627
1200,0,2,1,1,27,23,Australia,116772.0,16,1,1,0,0,19.08148380930928,2.1274430437467684,-19.37474813191925,0.1593035100739782
1201,1,2,1,1,7,0,Canada,49917.0,14,1,1,0,0,-10.971480335997049,0.7447732376648999,11.006978216702503,-2.678963552571583
1202,1,3,1,1,9,0,United Kingdom of Great Britain and Northern Ireland,45241.0,13,1,1,0,0,-9.438695439013667,-0.29359124381132384,9.729249686282548,-1.4336870183833395
1203,1,2,1,1,4,4,Bangladesh,50000.0,18,0,1,0,0,-10.701868703311225,4.761533630493156,10.24709467625915,-6.555053693220133
1204,1,3,1,1,8,2,Belarus,13884.0,6,0,1,0,0,-9.10823179034833,-7.292784611842591,10.17596567354681,5.867238939914517
1205,1,3,1,1,10,5,United States of America,106000.0,8,0,1,0,0,-5.62141670090034,-5.361823243518947,6.403390780281534,4.319626578042544
1206,1,1,1,1,14,6,Ireland,86478.0,25,1,0,0,1,-1.5222575898256563,11.546886054504306,-0.12702535408804294,-11.935273650640797
1207,1,3,1,1,8,2,India,26527.0,6,0,1,0,0,-9.10780310658084,-7.292762059299775,10.174988411138864,5.866493324385988
1208,1,2,1,1,8,4,United States of America,60000.0,14,1,1,0,0,-7.678274380481982,0.6853126685381796,7.571013917595169,-1.9063967961298345
1209,0,2,1,1,16,13,Norway,80922.0,26,1,1,0,0,4.455664377727758,12.437727821620848,-6.1092799364375985,-11.940917622442479
1210,1,3,1,1,17,7,Switzerland,105488.0,3,0,1,0,0,0.9697614911344289,-10.515806594993942,0.5428525775927204,10.850564804697525
1211,1,2,1,1,3,2,India,3869.0,9,0,1,0,0,-12.930272071144874,-4.197030495701852,13.679822136043377,2.081044342846905
